,customer_id,credit_label,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,annually_income_segment
2089,16647,Good,831,286,170,394,755,234655000,841613000,2100100,158000,184,20,6,0.455188719506292,66,0.28,539,12,0.5830219937411663,Ổn định,8589000,Trên 1 tỷ
2090,41576,Good,891,365,179,190,871,861272000,891616000,91534600,7702660,155,88,1,0.1295404612718771,11,0.03,634,38,0.5670163832596684,Ổn định,1977000,Dưới 300 triệu
2091,31620,Good,687,330,125,284,682,907125000,572592000,99699700,949710,186,68,42,0.9267895140328354,2,0.58,772,13,0.2123767508748361,Rất ổn định,7464000,Từ 300 triệu tới 1 tỷ
2092,7498,Good,772,190,244,421,400,980221000,104249000,54520600,7893550,195,66,18,0.8776740920896346,57,0.98,701,19,0.7999358362049349,Ổn định,353000,Trên 3 tỷ
2093,73691,Good,680,47,98,67,631,769374000,582878000,24527400,2344460,7,18,14,0.951616357302147,78,0.89,421,31,0.2341348962997352,Rất ổn định,8426000,Dưới 300 triệu
2094,96075,Good,567,104,166,450,253,890141000,114857000,43514000,861810,97,64,2,0.0298580410717871,31,0.17,693,17,0.1252279766729901,Ổn định,466000,Trên 3 tỷ
2095,83074,Good,863,234,235,541,271,729765000,82707000,44349900,9033090,128,34,9,0.4461715906725342,45,0.21,182,49,0.7202761020690673,Rất ổn định,5678000,Dưới 300 triệu
2096,29228,Good,779,264,251,142,492,16155000,139935000,48511900,2825700,133,86,2,0.5929195858134892,77,0.58,823,0,0.6495206948811687,Ổn định,4550000,Từ 300 triệu tới 1 tỷ
2097,26678,Good,368,235,23,133,198,182268000,122046000,72147500,4706830,288,69,1,0.2078511496813679,26,0.2,774,33,0.1966011850837078,Rất ổn định,1077000,Từ 300 triệu tới 1 tỷ
2098,944,Good,227,326,2,191,799,791662000,393903000,2189800,4294730,175,53,8,0.3690596967029256,72,0.72,123,37,0.6467542951054598,Rất ổn định,4482000,Trên 3 tỷ
2099,87613,Good,595,214,180,553,905,920785000,383996000,82217400,7766360,223,33,20,0.9414112620721168,61,0.6,852,45,0.8682037284892764,Rất ổn định,4998000,Dưới 300 triệu
2100,74381,Good,307,222,94,32,820,387841000,357270000,1377100,3974970,2,60,1,0.5952675739107856,99,0.01,842,28,0.1180004227313387,Rất ổn định,2450000,Dưới 300 triệu
2101,81225,Good,729,266,245,598,496,690210000,96503000,16508600,8406350,172,91,2,0.4544662996275084,92,0.19,212,15,0.9325015902260244,Rất ổn định,8108000,Từ 300 triệu tới 1 tỷ
2102,86494,Good,787,240,214,330,511,314228000,274632000,85895800,6386580,112,93,24,0.4190526627117888,50,0.34,479,34,0.7964457615754328,Tạm ổn,945000,Trên 1 tỷ
2103,23637,Good,543,221,226,374,975,401483000,858012000,91711800,5332990,53,78,14,0.2660124842752902,76,0.96,885,30,0.8794260342692598,Rất ổn định,9143000,Từ 300 triệu tới 1 tỷ
2104,86002,Good,320,206,44,77,388,221768000,318342000,7190700,6307380,116,10,60,0.29102516367676,79,0.88,766,7,0.70552485343383,Rất ổn định,9427000,Dưới 300 triệu
2105,52270,Good,840,322,257,231,232,330141000,715732000,56005800,3380350,72,93,2,0.0917962019208928,34,0.7,422,45,0.1775127344976854,Rất ổn định,1503000,Dưới 300 triệu
2106,8799,Bad,77,313,65,149,555,785181000,337769000,43399300,1371500,9,53,59,0.515590830960788,67,0.84,924,23,0.6137555706297322,Tạm ổn,3423000,Dưới 300 triệu
2107,94127,Good,689,6,46,265,298,746572000,838701000,81849100,7749300,81,57,3,0.7373668919307934,75,0.51,763,29,0.4660850624027939,Ổn định,8215000,Trên 3 tỷ
2108,24050,Good,757,61,286,427,463,388582000,542653000,92530200,4643630,5,89,2,0.645051134515467,8,0.2,153,44,0.9975667534975448,Rất ổn định,8016000,Trên 1 tỷ
2109,30633,Good,276,269,2,342,277,681943000,524210000,67227700,8222990,49,32,44,0.0957220385665612,85,0.11,425,20,0.3060208465037051,Rất ổn định,7079000,Trên 3 tỷ
2110,20795,Good,297,235,279,417,859,286404000,885935000,52897900,5600870,245,88,1,0.1469250192991682,81,0.26,136,15,0.6767048999468,Rất ổn định,6334000,Trên 3 tỷ
2111,70638,Good,643,197,27,179,812,745247000,332250000,38301800,2888960,187,32,28,0.6990769459435728,20,0.01,656,46,0.9292499968974,Rất ổn định,8709000,Dưới 300 triệu
2112,53134,Good,45,246,208,441,535,436807000,138745000,88629300,5655260,214,80,43,0.043875509205748,68,0.2,36,31,0.2874543166233817,Rất ổn định,6606000,Dưới 300 triệu
2113,81467,Good,839,51,182,460,656,390385000,202442000,61869100,4148680,222,51,1,0.1928157472675593,1,0.69,163,27,0.8711393416307505,Rất ổn định,8311000,Trên 1 tỷ
2114,89218,Good,549,162,134,447,907,988946000,756129000,2678500,9317030,109,56,32,0.7866328981378722,32,0.16,768,31,0.7335812323585454,Ổn định,3549000,Trên 1 tỷ
2115,40888,Good,48,170,254,600,630,226337000,503839000,74977800,5460280,74,48,1,0.0842728898235976,7,0.77,552,11,0.4832382537658405,Rất ổn định,3574000,Trên 3 tỷ
2116,22896,Good,229,259,299,465,439,991207000,539109000,64789800,6730410,49,42,1,0.3218849436831219,27,0.84,979,37,0.5864364477216152,Ổn định,3171000,Trên 1 tỷ
2117,42218,Good,222,226,279,92,994,57422000,362056000,90289400,606610,266,93,2,0.7001951183913596,87,0.77,524,34,0.840887692903943,Ổn định,2705000,Trên 3 tỷ
2118,38131,Good,458,185,41,342,974,402846000,733955000,40471600,8073110,130,79,4,0.1859308027183279,83,0.68,300,32,0.5128866687193464,Ổn định,7964000,Dưới 300 triệu
2119,32541,Good,784,73,65,381,21,650577000,360791000,12541400,538110,227,88,66,0.3740987151859088,36,0.22,157,49,0.8191162656612964,Rất ổn định,8753000,Từ 300 triệu tới 1 tỷ
2120,19500,Good,631,293,140,389,397,320743000,833712000,69266500,959970,17,72,2,0.524155346297237,71,0.25,56,27,0.8359920796350985,Ổn định,587000,Trên 3 tỷ
2121,12760,Good,839,36,122,497,356,771392000,547218000,47239600,1929820,163,54,1,0.0025140905523239,5,0.07,228,28,0.757094204730618,Ổn định,3342000,Trên 3 tỷ
2122,22486,Good,858,62,131,26,927,597379000,306719000,47402700,3478140,232,93,67,0.2967216354329953,62,0.33,719,22,0.5619441007718338,Ổn định,6882000,Trên 3 tỷ
2123,52485,Good,640,62,138,14,316,216066000,180417000,91279500,4631080,144,64,1,0.480119942747053,51,0.39,494,44,0.5101006193298819,Rất ổn định,2815000,Từ 300 triệu tới 1 tỷ
2124,73841,Good,407,300,182,12,58,597248000,617066000,66089000,7817720,165,39,4,0.5768850046742079,84,0.96,563,30,0.438780653360406,Ổn định,3389000,Trên 1 tỷ
2125,47953,Good,856,289,16,64,970,351436000,630069000,47868900,8643440,236,77,20,0.2574319643759877,69,0.07,470,2,0.5296207247096199,Rất ổn định,8923000,Dưới 300 triệu
2126,40279,Good,817,12,165,569,82,485965000,350807000,96731500,2022180,1,7,32,0.8586552703689284,48,0.39,607,42,0.4011557890813171,Rất ổn định,6964000,Từ 300 triệu tới 1 tỷ
2127,11007,Good,657,28,11,22,688,393054000,821720000,21839700,3505390,4,78,2,0.2893038924862161,87,0.48,469,28,0.8886154347235657,Rất ổn định,8552000,Trên 3 tỷ
2128,24577,Bad,314,148,133,577,554,235400000,736258000,99461600,7543570,46,70,35,0.1783514042890125,97,0.39,320,15,0.7483122850411974,Rất ổn định,4360000,Trên 3 tỷ
2129,21081,Good,36,299,134,259,726,412417000,992377000,53583600,2937920,177,53,30,0.3012635202411241,36,0.53,127,13,0.8568010887366299,Tạm ổn,4618000,Dưới 300 triệu
2130,8347,Good,685,201,112,21,251,384183000,129520000,58361400,5371540,75,68,1,0.4059723669381073,92,0.1,151,47,0.3067280654432273,Rất ổn định,7604000,Dưới 300 triệu
2131,35975,Good,876,189,246,131,782,113629000,165619000,26270600,3314290,221,29,16,0.5706523927474282,77,0.75,442,5,0.3319109731527421,Rất ổn định,3184000,Trên 3 tỷ
2132,25911,Good,558,144,286,40,655,981921000,615272000,78972400,5752500,110,58,23,0.4823031494647991,45,0.32,25,24,0.072299415175955,Rất ổn định,931000,Trên 3 tỷ
2133,13859,Good,811,358,277,195,517,265827000,642852000,76856500,1436270,219,45,4,0.1751115574270503,34,0.51,953,24,0.6648460830051655,Rất ổn định,7906000,Trên 1 tỷ
2134,4242,Good,884,294,84,356,30,808333000,78372000,44870700,4919920,209,42,6,0.3757102055355897,38,0.58,467,45,0.4993143980009322,Rất ổn định,9318000,Trên 3 tỷ
2135,77023,Good,601,239,90,425,613,482326000,917410000,51641100,7123770,46,69,1,0.5477956695746357,17,0.56,6,29,0.7987136892509481,Rất ổn định,3197000,Trên 3 tỷ
2136,31798,Bad,643,73,83,494,49,913987000,503314000,5997900,5343120,63,10,57,0.1796753555760859,52,0.44,598,16,0.7324245166491362,Ổn định,4266000,Dưới 300 triệu
2137,28110,Good,352,293,209,261,127,807178000,193190000,38055100,9931320,199,61,33,0.9609263944410366,27,0.63,216,22,0.2695702849875895,Rất ổn định,3455000,Trên 3 tỷ
2138,37663,Good,586,29,163,530,719,901374000,16626000,17822500,6959370,223,35,8,0.3869543333423841,93,0.47,240,7,0.8220341006383055,Rất ổn định,5424000,Dưới 300 triệu
2139,73755,Good,869,321,276,193,201,180743000,346536000,14859100,9937240,229,38,41,0.5526354083719089,15,0.12,245,16,0.99284046599021,Rất ổn định,5573000,Dưới 300 triệu
2140,97379,Good,890,56,136,206,474,20469000,717753000,20603700,6378590,263,65,37,0.1932330794097252,89,0.3,487,12,0.5174346119959138,Rất ổn định,1754000,Trên 1 tỷ
2141,93448,Good,366,290,124,29,371,273536000,168623000,51667900,7420110,23,39,2,0.2440478747668409,93,0.08,601,25,0.2077229945447353,Rất ổn định,1411000,Từ 300 triệu tới 1 tỷ
2142,99,Good,656,146,142,455,68,335783000,260324000,16263000,1646490,131,76,30,0.7272212608120562,80,0.89,295,25,0.2683431357735844,Ổn định,2554000,Từ 300 triệu tới 1 tỷ
2143,80073,Good,56,134,290,424,859,548912000,353568000,70056400,4974570,246,6,27,0.6542422428019541,24,0.22,983,37,0.5733020977213829,Ổn định,3881000,Trên 1 tỷ
2144,72586,Good,610,11,175,321,376,885035000,983463000,78217000,422620,250,12,9,0.4563608341804418,78,0.56,629,40,0.870837358714841,Ổn định,635000,Trên 1 tỷ
2145,92825,Good,610,311,69,346,887,593757000,355568000,28462900,265340,196,38,1,0.1352033797998197,75,0.89,980,0,0.2023488406913732,Rất ổn định,1090000,Trên 1 tỷ
2146,62876,Good,384,267,41,64,351,132312000,131266000,31193500,9882070,242,94,41,0.5932871894930596,41,0.46,260,9,0.6125252924411279,Ổn định,8340000,Từ 300 triệu tới 1 tỷ
2147,83023,Good,362,361,197,225,814,283108000,949066000,39838100,9413920,281,65,3,0.0022104657539681,3,0.74,843,4,0.6451084543142132,Rất ổn định,9762000,Dưới 300 triệu
2148,69487,Good,425,137,155,319,715,62299000,822399000,70585300,7518450,193,97,23,0.2520332158320683,70,0.34,846,41,0.0997264597397236,Rất ổn định,2922000,Trên 3 tỷ
2149,66910,Good,859,268,205,31,369,258732000,500148000,20752400,3579420,235,53,25,0.1179414383875024,27,0.34,329,4,0.7429037524530845,Ổn định,6863000,Dưới 300 triệu
2150,64146,Good,858,91,116,306,720,183531000,738914000,97813500,4969510,241,85,8,0.9095659406462104,90,0.61,673,48,0.6328749616059002,Rất ổn định,4921000,Trên 1 tỷ
2151,22669,Good,694,186,45,114,634,718296000,495850000,89252900,9568910,53,48,7,0.0278712136478348,79,0.12,494,6,0.2977986344854051,Rất ổn định,9457000,Trên 1 tỷ
2152,73136,Good,705,335,248,439,723,16783000,308982000,91237100,8621060,49,81,4,0.7842070485964779,77,0.56,373,47,0.0576834065883433,Rất ổn định,792000,Dưới 300 triệu
2153,24031,Good,204,318,116,553,788,102250000,47824000,89131000,5487140,190,91,12,0.8262983049341128,8,0.12,412,5,0.9675614827698832,Rất ổn định,639000,Dưới 300 triệu
2154,79139,Good,41,94,123,231,932,881646000,282933000,64616700,1133540,140,38,7,0.7373962984006842,52,0.21,241,2,0.2433845423776008,Ổn định,7851000,Trên 1 tỷ
2155,78269,Good,751,23,291,130,898,222450000,989829000,90414600,8243230,16,74,55,0.08574896683412,38,0.75,700,27,0.3369568471670572,Ổn định,1375000,Trên 3 tỷ
2156,62920,Good,258,292,45,92,183,234914000,141944000,63231400,7309880,94,21,13,0.874645057724096,51,0.19,465,28,0.7986550059873115,Rất ổn định,6241000,Dưới 300 triệu
2157,87258,Good,834,327,216,329,483,662072000,157434000,21241000,977100,87,71,13,0.2438306657893819,70,0.59,983,44,0.9012859910450544,Rất ổn định,3382000,Trên 1 tỷ
2158,3593,Good,877,293,222,400,188,691272000,649966000,39602400,8666090,287,77,12,0.2556885961065822,96,0.07,914,32,0.9325237933552082,Ổn định,5163000,Từ 300 triệu tới 1 tỷ
2159,54727,Good,428,209,204,458,842,220999000,237294000,94134000,6151170,206,68,6,0.3062441310466582,12,0.87,631,22,0.6824354106433015,Ổn định,4612000,Trên 3 tỷ
2160,42614,Good,755,249,95,96,551,709181000,505110000,72906700,834120,114,28,3,0.9636891354858814,28,0.89,782,20,0.142583848705987,Rất ổn định,233000,Trên 3 tỷ
2161,90499,Good,764,124,77,87,323,241009000,468906000,24389700,4157010,260,72,23,0.9650332810407952,47,0.08,503,2,0.3845360662426402,Rất ổn định,1749000,Trên 3 tỷ
2162,42060,Good,509,161,25,206,492,128201000,209720000,26085400,4629310,172,71,13,0.3459047982955286,71,0.7,709,17,0.6009556279370747,Rất ổn định,4367000,Trên 3 tỷ
2163,25569,Good,531,32,62,229,381,705583000,957867000,73287600,6467840,244,98,1,0.1006585116313597,2,0.12,12,7,0.2383685110119064,Rất ổn định,7529000,Từ 300 triệu tới 1 tỷ
2164,72857,Bad,623,60,52,578,196,154631000,715196000,15760000,2373030,116,1,69,0.806198771540837,89,0.86,750,28,0.0802138956297182,Rất ổn định,2266000,Dưới 300 triệu
2165,64991,Good,893,361,176,68,201,843269000,665053000,58511900,5257080,55,8,1,0.8223808122764735,81,0.62,899,16,0.9255367211044552,Rất ổn định,158000,Từ 300 triệu tới 1 tỷ
2166,32103,Good,382,346,129,34,724,278768000,868776000,47306300,7136490,56,47,5,0.0855420308188809,96,0.14,718,40,0.8125064236305103,Ổn định,885000,Trên 3 tỷ
2167,59401,Good,540,168,73,165,523,977832000,689666000,97687700,60260,44,61,15,0.472362714711083,21,0.88,381,26,0.9993546974508974,Ổn định,325000,Trên 3 tỷ
2168,29589,Bad,600,51,4,124,985,698038000,843627000,21957000,7620000,251,80,27,0.5428067799579196,55,0.33,836,29,0.1834090431995575,Rất ổn định,6441000,Dưới 300 triệu
2169,16622,Good,234,175,50,205,801,115995000,475653000,61775700,4826730,221,55,24,0.612330641305507,8,0.59,942,22,0.4998257098227318,Rất ổn định,9198000,Dưới 300 triệu
2170,19474,Good,472,45,189,397,419,675392000,265450000,72462200,146200,153,62,23,0.3142726454182447,16,0.01,817,14,0.6461683589426344,Rất ổn định,952000,Dưới 300 triệu
2171,10094,Good,815,35,217,344,377,673401000,782305000,65496700,6035040,256,41,1,0.558868536772421,47,0.64,10,36,0.7765225518323727,Rất ổn định,3883000,Trên 1 tỷ
2172,38719,Good,574,36,281,256,99,388454000,19424000,33220200,5087800,112,32,4,0.839450987049972,89,0.17,717,23,0.7036320985952854,Ổn định,2837000,Từ 300 triệu tới 1 tỷ
2173,7367,Good,528,85,6,572,316,940028000,650890000,15365600,5919420,158,85,17,0.914277467210147,29,0.17,285,16,0.9174745407958588,Rất ổn định,3706000,Trên 1 tỷ
2174,66776,Good,692,42,139,306,926,269492000,286920000,74830300,9621960,236,36,3,0.6150258293820204,55,0.12,250,0,0.9722343691637793,Rất ổn định,1331000,Trên 1 tỷ
2175,66173,Good,457,254,202,315,515,687182000,614133000,81648000,9787660,109,70,1,0.3375827949593873,88,0.29,638,13,0.0379509319494953,Rất ổn định,6261000,Trên 1 tỷ
2176,2399,Good,57,190,272,3,875,260387000,388847000,87576200,2713040,73,82,15,0.3636019758719263,39,0.3,177,48,0.0161666689124999,Rất ổn định,3047000,Từ 300 triệu tới 1 tỷ
2177,93685,Good,619,297,115,562,94,211432000,714634000,48251200,2042210,173,51,4,0.4164130720700119,28,0.68,161,42,0.6202406650260234,Ổn định,110000,Từ 300 triệu tới 1 tỷ
2178,97885,Good,24,37,79,444,304,88375000,984970000,41071000,6013390,209,95,1,0.6383753012105102,20,0.29,392,16,0.1597176376430154,Rất ổn định,3509000,Trên 3 tỷ
2179,44281,Good,530,190,231,591,172,924648000,724964000,87675300,1265710,142,94,3,0.5221889080369798,89,0.38,561,39,0.8058155398739364,Rất ổn định,2343000,Từ 300 triệu tới 1 tỷ
2180,87010,Good,244,124,116,478,126,114029000,222262000,79776100,6592810,3,32,2,0.3895290974771962,37,0.82,459,28,0.0818747293110814,Tạm ổn,4189000,Từ 300 triệu tới 1 tỷ
2181,49307,Good,586,352,19,518,38,223888000,64664000,77576200,3992020,120,63,13,0.4082527287764818,30,0.87,238,29,0.383575009119072,Ổn định,2487000,Từ 300 triệu tới 1 tỷ
2182,25906,Good,665,55,123,467,163,738649000,539742000,97118000,8397860,234,22,1,0.3891848389549301,80,0.61,834,32,0.8383583672610215,Rất ổn định,1811000,Trên 1 tỷ
2183,27516,Bad,24,20,212,255,403,940398000,28356000,29079800,3968580,46,77,45,0.6912941628091942,72,0.98,881,16,0.3765581791441744,Rất ổn định,3316000,Trên 3 tỷ
2184,28174,Good,817,153,55,535,350,35352000,163710000,71125500,8002280,137,70,3,0.710368532254966,2,0.95,686,36,0.1693022948726155,Rất ổn định,5690000,Trên 1 tỷ
2185,12280,Good,468,237,28,168,32,67408000,365071000,47224900,3944700,229,27,52,0.8823645480188692,57,0.57,496,29,0.359799162893102,Rất ổn định,4949000,Từ 300 triệu tới 1 tỷ
2186,7762,Good,762,51,94,366,698,558103000,182857000,44931700,4730580,103,70,2,0.1610535375485998,66,0.24,709,11,0.672265046617794,Ổn định,1666000,Từ 300 triệu tới 1 tỷ
2187,794,Good,144,39,24,266,800,315749000,291277000,61643900,5468360,62,61,59,0.8929774708625521,83,0.1,823,40,0.3851610316441923,Rất ổn định,1164000,Trên 1 tỷ
2188,2915,Good,659,221,106,121,219,980845000,585747000,89336100,4820,168,51,9,0.4631852613756475,40,0.5,576,7,0.5215920823989577,Rất ổn định,2993000,Từ 300 triệu tới 1 tỷ
2189,2875,Good,417,326,198,530,985,724321000,653421000,28083600,6335840,8,33,39,0.9266643327221202,38,0.35,732,0,0.4254937890289842,Tạm ổn,6986000,Trên 3 tỷ
2190,36350,Good,424,111,200,468,126,945189000,723905000,55419700,9512880,224,10,34,0.4357133941580188,67,0.33,239,5,0.256015287140852,Rất ổn định,6525000,Từ 300 triệu tới 1 tỷ
2191,99064,Good,269,322,205,353,847,437806000,993602000,81210100,9730550,299,89,1,0.6791605405522408,68,0.58,550,21,0.7589106762832288,Ổn định,1729000,Trên 3 tỷ
2192,58062,Good,40,259,153,435,239,194232000,189250000,15880100,4022200,127,27,2,0.8241528229246485,6,0.32,745,3,0.4265194370928975,Rất ổn định,8747000,Trên 1 tỷ
2193,15877,Good,620,312,234,52,388,95639000,191525000,44362800,8980830,83,72,22,0.5410866707991387,51,0.16,743,33,0.2172745526416509,Rất ổn định,7344000,Trên 3 tỷ
2194,53271,Good,326,338,87,256,601,750740000,748190000,95525100,3595090,279,54,6,0.2572722811913241,10,0.67,139,1,0.0184435445162013,Rất ổn định,4500000,Trên 1 tỷ
2195,84843,Good,826,108,107,374,808,122587000,213618000,71349000,3943820,292,82,4,0.4136283918868375,72,0.01,894,4,0.8074438141965411,Ổn định,9066000,Từ 300 triệu tới 1 tỷ
2196,10704,Good,577,118,253,370,832,566428000,152229000,65143200,2633700,114,81,3,0.065473845592287,84,0.66,827,26,0.0822642746400175,Ổn định,2740000,Trên 1 tỷ
