,customer_id,label_datetime,fraud_label,age,gender,city,occupation,education,marital_status,membership_level,customer_points,total_redeemed_points,discount_rate,has_fraud_txn,has_used_jailbreak,is_emulator,is_blacklist,aov_last_30days,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,signup_in_latenight,most_active_hour,num_apply_lending,num_reject_lending_by_3pt,total_amount_spent,total_amount_spent_last_30d,total_amount_spent_last_60d,total_amount_spent_last_90d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,pct_reject2total_txn,top_rejected_reason,num_refunded_txn,top_refunded_reason,top_payment_method,top_payment_channel,is_ordering_shipping_address_same,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,income_source,annually_income_segment,monthly_income,total_property_value,top_property_type,in_debt,monthly_bill_amount,total_annual_bill_amount,num_bill_overdue
1674,3488,2022-01-29,Good,20.0,Khác,Hải Phòng,Lập trình viên,Đại học,Đã kết hôn,Standard,22.0,17,0.01,True,True,True,Không,69979.37513676583,535.0,73,143,264,584,True,1,19.0,8,6994079000,112620000,676523000.0,127178000.0,966551000,934380000,58032000,4594200,177,50,18,0.8435433768095009,Sản phẩm không như hình ảnh minh họa,6,Sản phẩm nhận không đủ số lượng,Thanh toán qua cổng thanh toán trực tuyến,Giao diện thanh toán trực tuyến trên website,False,0.3537762880779289,99,0.67,,15,0.8056072755264314,Ổn định,9539000,Kinh doanh online,Trên 1 tỷ,416000000.0,1300000000,Bất động sản thương mại,Có,39400000.0,43512000,24
1675,11151,2021-10-07,Good,12.0,,Hải Dương,Công nhân,Đại học,Độc thân,Standard,20.0,11,0.01,True,True,True,Không,24939.540141009664,308.0,213,28,146,763,False,0,,11,7098348000,543085000,669848000.0,167718000.0,523768000,133271000,6150100,418290,201,23,27,0.6451907367839709,Sản phẩm không đáp ứng yêu cầu của khách hàng,8,Sản phẩm không đúng mô tả,Thanh toán bằng QR Code,Cửa hàng trực tiếp,False,0.2294532650639655,36,0.87,,42,0.4184264122909591,Tạm ổn,8984000,Làm thuê,Từ 300 triệu tới 1 tỷ,315000000.0,800000000,Đất đai,Không,40700000.0,352344000,13
1676,10632,2021-06-12,Good,,,Hà Nam,Bác sĩ,Đại học,Độc thân,Standard,4.0,2,0.01,False,True,False,Không,3006.858920682398,456.0,103,173,50,72,True,0,19.0,18,7845275000,934317000,972659000.0,526292000.0,39910000,476873000,69645400,5532480,99,81,41,0.3777938722884444,Dịch vụ không chuyên nghiệp,8,Sản phẩm bị hỏng trong quá trình vận chuyển,Tiền mặt khi nhận hàng (COD),Điểm thanh toán tự động,True,0.6501161099660498,57,0.67,,0,0.0700231412548223,Ổn định,7832000,,Dưới 300 triệu,87000000.0,1300000000,Đất đai,Có,,176532000,15
1677,8523,2022-03-15,Bad,29.0,Nam,Hà Nội,Kỹ sư,Đại học,Đã kết hôn,Standard,32.0,0,0.01,False,False,False,Không,16626.845269557743,612.0,231,244,30,247,False,21,,5,6173090000,350344000,683007000.0,194072000.0,703719000,549019000,3352800,3651430,107,3,65,0.0500290935567606,Vấn đề khác,12,Vấn đề khác,Tiền mặt khi nhận hàng (COD),Ứng dụng điện thoại di động,True,0.2871568944906408,97,0.71,812.0,1,0.7431649614607873,Thất thường,8732000,,Dưới 300 triệu,708000000.0,1100000000,Căn hộ/Chung cư,Có,,494220000,11
1678,122,2021-07-25,Good,,Nam,Hà Nội,Đầu bếp,Đại học,Đã kết hôn,Loyalty,343.0,115,0.04,False,,False,Không,77892.66952953227,704.0,287,226,477,663,False,23,19.0,11,5033839000,240391000,817769000.0,46676000.0,249116000,121615000,21558000,1878320,202,67,63,0.6330121616184355,Khách hàng không hài lòng với trải nghiệm mua hàng,4,"Khách hàng đổi ý, không muốn mua nữa",Chuyển khoản ngân hàng,Điểm thanh toán tự động,False,0.6421276416877504,88,0.9,770.0,24,0.4449296024363774,Ổn định,9963000,,Trên 1 tỷ,180000000.0,800000000,Căn hộ/Chung cư,Có,30500000.0,53760000,21
1679,9952,2022-04-13,Good,26.0,Nam,Hồ Chí Minh,Kỹ sư,Đại học,Có 1 bé,Standard,39.0,16,0.01,True,,True,Không,63399.39379718118,,40,127,200,759,False,0,3.0,4,7764159000,558285000,123445000.0,903098000.0,439311000,623197000,29705900,1512020,87,67,26,0.321741896125407,Sản phẩm không hoạt động đúng cách,1,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán qua cổng thanh toán trực tuyến,Cửa hàng trực tiếp,False,0.155965214196714,77,0.52,,37,0.4880221002919837,Tạm ổn,6149000,,Từ 300 triệu tới 1 tỷ,,1000000000,Nhà ở chính,Không,43600000.0,563952000,18
1680,12135,2021-01-26,Bad,33.0,Nam,Hậu Giang,Ca sĩ,Sinh viên,Đã kết hôn,Loyalty,252.0,152,0.04,True,True,False,Không,22747.96637527059,349.0,325,64,337,17,True,0,,19,8883716000,22648000,176405000.0,902724000.0,365843000,702592000,24387900,2155680,240,55,50,0.3904031070500623,Sản phẩm không đáp ứng yêu cầu của khách hàng,13,Vấn đề khác,Tiền mặt khi nhận hàng (COD),Giao diện thanh toán trực tuyến trên website,False,0.0778802396811368,88,0.42,,30,0.9904925928695596,Ổn định,2264000,Đầu tư,Dưới 300 triệu,2000000.0,800000000,Đất đai,Không,47300000.0,69828000,15
1681,6178,2022-06-05,Good,,Nam,Hồ Chí Minh,Xây dựng,Đi làm,Tái hôn,Standard,26.0,18,0.01,True,False,True,Không,90050.94820066841,741.0,178,121,447,409,True,2,6.0,11,2495401000,447322000,632405000.0,,608062000,51071000,86502500,8919520,226,31,46,0.5536626939714054,Sản phẩm không như hình ảnh minh họa,5,"Khách hàng đổi ý, không muốn mua nữa",Thẻ tín dụng,Cổng thanh toán của bên thứ ba,False,0.1531015913369448,76,0.98,778.0,36,0.5142516784833532,Tạm ổn,6802000,Làm thuê,Dưới 300 triệu,176000000.0,1900000000,Căn hộ/Chung cư,Không,,161784000,20
1682,5808,2021-12-22,Good,34.0,Nam,Cần Thơ,Giám đốc,Trung học phổ thông,Độc thân,Loyalty,292.0,215,0.03,True,False,True,Không,36162.272990893,,279,120,294,414,False,22,,6,9268934000,81933000,516063000.0,262276000.0,358037000,880399000,71893900,9528500,81,51,63,0.8943871550730433,Sản phẩm không như hình ảnh minh họa,7,Sản phẩm nhận không đủ số lượng,Tiền mặt khi nhận hàng (COD),Giao diện thanh toán trực tuyến trên website,False,0.1055921531403594,44,0.63,,41,0.0532420624215929,Rất ổn định,3234000,,Từ 300 triệu tới 1 tỷ,367000000.0,1800000000,Căn hộ/Chung cư,Không,22700000.0,541980000,7
1683,13124,2022-09-23,Good,,Nữ,Hồ Chí Minh,Bác sĩ,Đại học,Độc thân,Standard,12.0,1,0.02,False,True,False,Không,40945.0768440703,,137,299,179,783,False,2,2.0,15,6797284000,163194000,776347000.0,752962000.0,14024000,801506000,45439800,8851420,166,95,39,0.4597461052326772,Sản phẩm không đáp ứng yêu cầu của khách hàng,7,Sản phẩm gửi sai,Thanh toán qua cổng thanh toán trực tuyến,Ứng dụng điện thoại di động,True,0.1124347913225547,93,0.76,795.0,16,0.0174183775389781,Tạm ổn,1602000,Freelancer,Trên 1 tỷ,,1400000000,Bất động sản thương mại,Không,33200000.0,460140000,16
1684,6086,2021-07-25,Good,10.0,,Hồ Chí Minh,Diễn viên,Trung học phổ thông,Độc thân,Loyalty,449.0,288,0.03,False,True,False,Không,38114.62808271983,517.0,160,238,362,278,False,0,6.0,13,646289000,482141000,102926000.0,411102000.0,81965000,236052000,21492700,3977230,244,39,33,0.9664342493113174,Sản phẩm giao muộn so với hẹn giao,14,Khách hàng không nhận được hàng,Tiền mặt khi nhận hàng (COD),Điểm thanh toán tự động,False,0.960368493900638,30,0.97,244.0,20,0.5650968308785548,Ổn định,4047000,,Trên 1 tỷ,,500000000,Đất đai,Không,12900000.0,188016000,20
1685,674,2021-07-25,Good,26.0,,Sóc Trăng,Bác sĩ,Sinh viên,Có 2 bé,Standard,,16,0.03,False,,True,,86432.34319774919,631.0,83,67,508,44,False,1,7.0,17,4938120000,2806000,804873000.0,165167000.0,480570000,456229000,62286300,9073240,62,96,15,0.3847403484974764,Sản phẩm không như hình ảnh minh họa,12,Vấn đề khác,Thanh toán qua cổng thanh toán trực tuyến,Giao diện thanh toán trực tuyến trên website,False,0.7759680851073315,40,0.27,240.0,34,0.571492288325468,Thất thường,511000,Freelancer,Từ 300 triệu tới 1 tỷ,710000000.0,800000000,Nhà ở chính,Có,,8988000,23
1686,3972,2022-05-20,Good,22.0,Nữ,Bình Dương,Kỹ sư,Trung học phổ thông,Độc thân,Loyalty,299.0,18,0.04,False,,False,Không,70408.38106161742,279.0,313,68,321,513,False,22,,9,6317609000,492229000,,907676000.0,964835000,278790000,39484200,1703670,251,14,22,0.0217865932580583,Sản phẩm không hoạt động đúng cách,12,Sản phẩm gửi sai,Thanh toán qua cổng thanh toán trực tuyến,Điểm thanh toán tự động,False,,68,0.93,,12,0.5426644348187329,Ổn định,5139000,,Trên 3 tỷ,258000000.0,1600000000,Căn hộ/Chung cư,Có,8200000.0,326328000,18
1687,7337,2021-08-17,Good,14.0,Nữ,Bình Dương,Kỹ sư hạ tầng mạng,Không có,Độc thân,Standard,4.0,2,0.03,False,True,False,Không,7088.832177941406,375.0,346,188,24,702,False,2,4.0,18,712621000,88924000,458656000.0,830407000.0,769318000,129900000,65723100,5911840,135,61,46,0.2593060141631773,Vấn đề khác,14,Khách hàng không nhận được hàng,Thẻ tín dụng,Giao diện thanh toán trực tuyến trên website,False,0.6625627038520067,73,0.33,,2,0.275588306507241,Thất thường,2667000,Kinh doanh online,Trên 1 tỷ,434000000.0,1300000000,Nhà ở chính,Không,,325716000,13
1688,2922,2022-09-28,Good,19.0,,Hải Phòng,Giáo viên,Đại học,Có 2 bé,Loyalty,226.0,105,0.04,False,False,False,Không,6574.981527028589,150.0,202,230,357,580,True,0,5.0,10,6064084000,507833000,761246000.0,181598000.0,186426000,264977000,69638300,8566520,204,88,18,0.9819095790540456,Dịch vụ không chuyên nghiệp,14,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,Ứng dụng điện thoại di động,False,0.8883667435438201,91,0.81,,41,0.2648813192585879,Rất ổn định,4867000,,Trên 1 tỷ,17000000.0,1100000000,Đất đai,Không,200000.0,198132000,20
1689,6530,2021-02-05,Good,12.0,,Bình Dương,Kỹ sư,Đi làm,Độc thân,VIP,787.0,500,0.1,True,True,True,Không,60373.77928887954,,92,92,306,876,True,3,15.0,17,7585535000,297885000,169234000.0,109514000.0,378444000,590168000,9279600,267660,188,45,4,0.1945055688804127,Sản phẩm không như hình ảnh minh họa,9,Sản phẩm bị hỏng trong quá trình vận chuyển,Tiền mặt khi nhận hàng (COD),Ứng dụng điện thoại di động,True,0.809559856597809,45,0.42,895.0,42,0.2789905665804481,Rất ổn định,920000,Cho thuê,Trên 3 tỷ,323000000.0,1000000000,Nhà ở chính,Có,,216468000,21
1690,1683,2022-09-16,Good,32.0,Nữ,Sóc Trăng,Lập trình viên,Sinh viên,Độc thân,Standard,15.0,11,0.01,False,True,False,Không,12557.672878347448,855.0,274,141,84,965,False,0,2.0,11,4793349000,228673000,51811000.0,,358237000,788551000,7042200,2928200,275,82,65,0.3462059136921931,Sản phẩm không đáp ứng yêu cầu của khách hàng,10,"Khách hàng đổi ý, không muốn mua nữa",Chuyển khoản ngân hàng,Cửa hàng trực tiếp,False,0.9595598170135612,83,0.83,5.0,13,0.714299117509074,Rất ổn định,8132000,Kinh doanh online,Từ 300 triệu tới 1 tỷ,1000000.0,1100000000,Căn hộ/Chung cư,Có,24800000.0,228348000,24
1691,6613,2022-08-29,Good,24.0,Nam,Hà Nội,Ca sĩ,Đại học,Độc thân,Standard,1.0,1,0.01,True,,True,Không,23784.29736794514,896.0,323,69,210,960,True,2,,19,1278491000,258159000,646585000.0,102800000.0,559938000,322910000,45458800,6747380,126,11,52,0.1228910383817349,Dịch vụ không chuyên nghiệp,9,"Khách hàng đổi ý, không muốn mua nữa",Thanh toán qua cổng thanh toán trực tuyến,Cổng thanh toán của bên thứ ba,True,0.8346510000613062,84,0.78,,28,0.3610012795092019,Rất ổn định,4294000,Kinh doanh online,Trên 3 tỷ,353000000.0,700000000,Bất động sản thương mại,Không,,441360000,21
1692,7783,2021-08-14,Good,14.0,Nữ,Hà Nội,Kỹ sư phần mềm,Sinh viên,Độc thân,Standard,11.0,3,0.01,True,True,False,Không,38214.93367480859,518.0,153,45,421,240,True,23,,15,7898527000,430306000,764564000.0,,860895000,951218000,60317400,7993500,20,57,57,0.4545192651910185,Sản phẩm không như hình ảnh minh họa,12,Sản phẩm nhận không đủ số lượng,Thẻ tín dụng,Cổng thanh toán của bên thứ ba,True,0.7111055736222445,97,0.37,197.0,21,0.3006203470051903,Ổn định,6806000,Freelancer,Trên 1 tỷ,512000000.0,1000000000,Đất đai,Không,41100000.0,329916000,24
1693,5922,2021-03-17,Bad,18.0,Nữ,Hà Nội,Kỹ sư phần mềm,Đi làm,Độc thân,Standard,,3,0.01,True,False,False,Không,42688.8893047872,101.0,222,214,42,815,False,2,3.0,9,2825018000,778929000,475042000.0,628083000.0,594551000,365778000,45624300,1666750,265,41,7,0.6228381245014862,Sản phẩm giao muộn so với hẹn giao,10,Sản phẩm nhận không đủ số lượng,Thanh toán qua cổng thanh toán trực tuyến,Cửa hàng trực tiếp,False,0.8896513909033,28,0.48,907.0,16,0.1020942763973437,Thất thường,8610000,,Trên 3 tỷ,353000000.0,300000000,Đất đai,,47100000.0,97536000,4
1694,4253,2021-05-05,Good,23.0,Nam,Hồ Chí Minh,Lập trình viên,Sinh viên,Có 1 bé,Loyalty,333.0,193,0.04,True,False,True,Không,4397.565251957359,534.0,328,236,520,278,True,22,18.0,3,2633082000,398766000,446872000.0,419403000.0,327785000,943542000,19189200,6313460,236,45,40,0.631489627017721,Khách hàng không hài lòng với trải nghiệm mua hàng,10,Khách hàng không nhận được hàng,Thanh toán qua cổng thanh toán trực tuyến,Cổng thanh toán của bên thứ ba,True,0.4822808352283989,98,0.49,737.0,44,0.3837266246051557,Ổn định,4701000,,Trên 3 tỷ,55000000.0,900000000,Bất động sản thương mại,Có,45500000.0,4632000,12
1695,236,2021-09-09,Good,23.0,Nữ,Hồ Chí Minh,Đầu bếp,Đại học,Độc thân,Standard,42.0,32,0.02,True,False,False,Không,24952.73405095,682.0,18,246,199,621,False,1,1.0,14,4527369000,12548000,82754000.0,926089000.0,501279000,39345000,53663600,4188070,57,83,49,0.4059813871506964,Dịch vụ không chuyên nghiệp,14,Sản phẩm gửi sai,Thanh toán qua cổng thanh toán trực tuyến,Ứng dụng điện thoại di động,False,0.6544018779493765,80,0.92,829.0,48,0.5614549061967377,Tạm ổn,2025000,Làm thuê,Trên 1 tỷ,58000000.0,1600000000,Đất đai,Không,34100000.0,223020000,17
1696,4216,2021-03-05,Good,14.0,Nữ,Bình Dương,Lập trình viên,Đi làm,Độc thân,Loyalty,487.0,77,0.04,True,True,False,Không,3840.97526852466,,105,1,157,324,True,21,17.0,16,9858868000,601859000,691011000.0,675613000.0,287011000,270488000,54127500,2082530,56,35,67,0.4727585315985032,Sản phẩm không như hình ảnh minh họa,1,Sản phẩm không đúng mô tả,Thanh toán qua cổng thanh toán trực tuyến,Cổng thanh toán của bên thứ ba,False,0.0509094070530007,92,0.88,154.0,44,0.0655975949955722,Ổn định,2966000,Kinh doanh truyền thống,Dưới 300 triệu,3000000.0,1400000000,Bất động sản thương mại,Có,4900000.0,49944000,17
1697,12845,2022-04-03,Good,28.0,Nam,Hải Phòng,Giáo viên,Trung học phổ thông,Độc thân,Standard,2.0,2,0.01,False,False,False,,45317.28774594444,758.0,151,200,71,720,False,2,10.0,18,6805844000,909542000,306586000.0,,649968000,84915000,92516500,85390,56,22,42,0.754020499052057,Sản phẩm không như hình ảnh minh họa,7,Khách hàng không nhận được hàng,Thẻ tín dụng,Ứng dụng điện thoại di động,True,,88,0.53,,48,0.826832000450791,Ổn định,6348000,,Trên 3 tỷ,119000000.0,1000000000,Nhà ở chính,Có,,559020000,10
1698,3163,2021-02-16,Good,40.0,Nam,Hà Nội,Kiến trúc sư,Đại học,Độc thân,Loyalty,,174,0.04,False,True,False,Không,18455.21340466042,359.0,187,137,179,533,True,3,18.0,11,6873780000,354109000,591102000.0,500118000.0,935771000,341914000,43293000,6103150,123,38,68,0.5571658761740667,Sản phẩm không như hình ảnh minh họa,12,Sản phẩm đã hết hạn sử dụng,Thanh toán qua cổng thanh toán trực tuyến,Cửa hàng trực tiếp,False,0.1554116701832316,90,0.96,941.0,11,0.0641093855200999,Ổn định,4191000,Đầu tư,Trên 3 tỷ,324000000.0,1000000000,Bất động sản thương mại,Không,,366000000,21
1699,9706,2021-12-21,Good,33.0,Nam,Hải Phòng,Kỹ sư,Đại học,Có gia đình,Loyalty,383.0,23,0.05,False,False,True,Không,66872.50213820762,555.0,158,41,223,809,False,21,,18,1611259000,786402000,441574000.0,813453000.0,235324000,999404000,46594700,2753610,150,9,49,0.9083114055752488,Dịch vụ không chuyên nghiệp,6,Sản phẩm nhận không đủ số lượng,Thanh toán qua cổng thanh toán trực tuyến,Điểm thanh toán tự động,True,0.5445822292630701,79,0.79,,35,0.4870129939100641,Thất thường,5540000,,Dưới 300 triệu,1000000.0,1200000000,Nhà ở chính,Có,,248916000,8
1700,43,2022-05-23,Good,16.0,Nữ,Lâm Đồng,Giáo viên,Đại học,Độc thân,VIP,834.0,698,0.1,False,True,True,Không,42959.220100051854,575.0,341,291,320,620,True,22,3.0,7,6971703000,892424000,74973000.0,274811000.0,65998000,690399000,67718400,9009170,166,5,1,0.3274671973719616,Sản phẩm giao muộn so với hẹn giao,14,Sản phẩm đã hết hạn sử dụng,Thanh toán bằng QR Code,Điểm thanh toán tự động,True,0.0119844473489743,22,0.25,109.0,27,0.9272130847943608,Tạm ổn,5940000,,Trên 1 tỷ,790000000.0,900000000,Đất đai,Có,7100000.0,74508000,10
1701,1891,2021-09-08,Good,24.0,Nam,Hải Phòng,Giáo viên,Thạc sĩ,Độc thân,Loyalty,271.0,232,0.03,True,False,False,Không,17636.84240819263,873.0,101,8,203,437,False,1,,15,5431839000,115054000,329428000.0,532702000.0,895573000,436288000,61399300,8956560,240,10,46,0.5178211945192912,Sản phẩm không như hình ảnh minh họa,2,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,Cửa hàng trực tiếp,True,0.1479703375995188,76,0.79,,50,0.150492481084816,Rất ổn định,6324000,,Từ 300 triệu tới 1 tỷ,80000000.0,1600000000,Bất động sản thương mại,Không,22600000.0,429864000,14
1702,10028,2022-02-10,Good,22.0,Nữ,Hồ Chí Minh,Nhân viên,Đi làm,Độc thân,Loyalty,473.0,129,0.04,True,False,True,Không,7683.760290567243,,116,5,124,93,False,18,7.0,16,8345217000,322104000,223305000.0,,122363000,590912000,27519900,7175170,200,48,63,0.2850811543143251,Sản phẩm không hoạt động đúng cách,9,"Khách hàng đổi ý, không muốn mua nữa",Thanh toán bằng QR Code,Cổng thanh toán của bên thứ ba,False,0.0759504098777225,67,0.48,107.0,49,0.6904706302071532,Thất thường,7049000,,Dưới 300 triệu,500000000.0,100000000,Nhà ở chính,Có,,406044000,2
1703,1,2021-10-19,Good,,Nam,Hồ Chí Minh,Biên tập viên,Trung học phổ thông,Độc thân,Loyalty,413.0,380,0.04,False,False,False,Không,96309.1572782936,794.0,344,98,311,291,False,22,17.0,12,579257000,503564000,254541000.0,779868000.0,836148000,423936000,43444900,6970440,89,35,63,0.7758376499599652,Khách hàng không hài lòng với trải nghiệm mua hàng,2,Sản phẩm gửi sai,Thẻ tín dụng,Cổng thanh toán của bên thứ ba,False,0.393255094964226,78,0.31,,45,0.8483015744625606,Ổn định,9572000,Kinh doanh online,Dưới 300 triệu,24000000.0,1900000000,Căn hộ/Chung cư,Không,,182700000,15
1704,1514,2021-02-06,Good,30.0,Nam,Hải Phòng,Công nhân,Sinh viên,Đã kết hôn,Standard,100.0,51,0.02,True,True,False,Không,16008.826524073284,225.0,229,76,319,493,True,22,,19,4381056000,948848000,18535000.0,777343000.0,521172000,855380000,49335200,6617520,295,91,66,0.1093522618918094,Dịch vụ không chuyên nghiệp,14,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán qua cổng thanh toán trực tuyến,Cửa hàng trực tiếp,True,0.7506026121491487,85,0.61,,33,0.5836286124430446,Rất ổn định,8638000,,Dưới 300 triệu,,1900000000,Đất đai,Có,9600000.0,55020000,16
