,customer_id,income_date,income_category,income_source,amount,tax_amount,currency,frequency,description,annual_income_category,bank
597,2385,2018-12-16,Bất động sản,Kinh doanh,11166.71,17341.76,USD,Hàng năm,Share career join into. At particularly he talk system artist artist get.,Dưới 300 triệu,National wear clearly. Quality show including detail.
598,2486,2014-07-02,Bất động sản,Đầu tư,23863.88,19829.87,EUR,Hàng tháng,Interesting on return under trouble gas. Care whom training offer rule exist senior later.,Dưới 300 triệu,Reality continue firm entire. Reason fine result. Reflect air provide than election focus.
599,2220,2016-09-21,Bất động sản,Bất động sản,10375.1,6542.22,EUR,Hàng tháng,Well whom or task dinner thousand religious weight.,Dưới 300 triệu,Enjoy material low hold cause. Ground our successful.
600,2780,2018-06-14,Bất động sản,Bất động sản,14338.81,8542.94,VND,Hàng tháng,Begin affect alone dark surface allow very pattern. Executive role public project effort this join.,Dưới 300 triệu,Side summer already expect light police. Scene item lot sense consumer partner both.
601,2047,2022-05-05,Kinh doanh,Bất động sản,21376.15,12751.4,USD,Hàng tháng,Later ok grow institution.,Dưới 300 triệu,Kitchen sort father color.
602,2022,2019-05-30,Bất động sản,Bất động sản,29767.83,21852.2,USD,Hàng năm,Bar while put your theory theory issue condition. Hit save at individual last.,Dưới 300 triệu,Own various carry body. Phone peace year indeed. Capital middle plant majority answer.
603,2729,2015-11-01,Đầu tư,Kinh doanh,24190.99,11756.23,EUR,Hàng năm,Hospital great practice approach minute city run understand.,Dưới 300 triệu,Thank guy summer fire war avoid fly. Democratic debate far.
604,2592,2015-12-03,Bất động sản,Đầu tư,29566.59,20585.65,USD,Hàng năm,Point star institution loss fight. Letter low coach.,Dưới 300 triệu,Thing activity level. Of customer serve coach still evidence book.
605,2889,2017-11-19,Bất động sản,Lương,7779.19,13130.91,EUR,Hàng năm,Career free treatment different. Bar a reality lose store life. Serve smile four else.,Dưới 300 triệu,Commercial new less quite. Sing section political political just.
606,2532,2016-12-10,Kinh doanh,Đầu tư,11206.37,8925.3,EUR,Hàng tháng,Early wish indeed short follow read approach. Part claim life may better physical.,Dưới 300 triệu,Purpose continue think third act. While store early success.
607,2422,2019-02-05,Lương,Bất động sản,14952.23,8400.03,VND,Hàng tháng,Line drop keep of. Heart hot stop.,Dưới 300 triệu,Region there opportunity tax current trip.
608,2480,2014-06-16,Bất động sản,Kinh doanh,12303.41,14781.14,VND,Hàng năm,Should grow would long including none. Last officer it hair.,Dưới 300 triệu,Level memory include. Positive up training number table evidence.
609,2154,2017-08-28,Lương,Bất động sản,12041.98,21764.29,EUR,Hàng năm,Different able front play almost develop record. Financial role ball respond.,Dưới 300 triệu,Order east project character ahead. Author floor store. Recognize finish might value energy spring.
610,2568,2020-12-16,Lương,Kinh doanh,7434.11,24314.03,EUR,Hàng năm,System interest late fill yeah protect. Within spring cold anything bring reduce church big.,Dưới 300 triệu,Religious house week rest establish box. Magazine major involve dinner hour.
611,2835,2017-06-10,Bất động sản,Lương,28147.09,13967.02,USD,Hàng năm,Hold land manager no. His perhaps law though night week baby. Poor home some type star.,Dưới 300 triệu,Month husband country responsibility doctor social thank investment. Reality hospital mind TV.
612,2037,2017-11-11,Đầu tư,Bất động sản,5787.07,12110.63,EUR,Hàng tháng,Final run environment woman type month.,Dưới 300 triệu,Task cell marriage short artist seven. Protect join several inside choice single.
613,2270,2021-02-14,Đầu tư,Kinh doanh,27987.33,29621.45,USD,Hàng tháng,Especially relate large rule break most.,Dưới 300 triệu,Run concern light lot claim police together. High once sit bit what factor prevent.
614,2918,2022-03-09,Lương,Kinh doanh,29270.17,14592.59,USD,Hàng năm,Of area own station. Idea sea writer open so.,Dưới 300 triệu,Themselves against ten beautiful sing study. Campaign student whole their down lead according.
615,2172,2019-10-24,Đầu tư,Lương,23850.39,11632.42,EUR,Hàng tháng,Another present teach contain me fight police.,Dưới 300 triệu,Game region happen plant suddenly consider. Adult better nearly include scene.
616,2431,2023-07-17,Bất động sản,Lương,25189.46,17730.13,USD,Hàng tháng,Bag manager much bar player system school. Nation since lay plant you.,Dưới 300 triệu,Together describe just until make where. After drug usually career.
617,2128,2016-10-13,Lương,Bất động sản,7234.48,26665.94,USD,Hàng tháng,Anything represent relationship. Actually realize game above must religious agency.,Dưới 300 triệu,Network whom her walk safe. Help affect parent collection only teach.
618,2848,2020-09-10,Bất động sản,Bất động sản,26703.24,12980.08,VND,Hàng tháng,Really government determine message. Structure early with campaign thought.,Dưới 300 triệu,Region environment property understand tell. Family American brother adult.
619,2484,2019-01-10,Bất động sản,Đầu tư,15808.22,17876.14,USD,Hàng năm,Stay left group never. Most cultural rule cup eat mission dinner.,Dưới 300 triệu,"Civil huge easy.
Idea common fear early. Here how within travel think quickly."
620,2565,2018-05-03,Đầu tư,Lương,6300.92,27230.55,VND,Hàng năm,Century surface authority everything accept. Party so prevent if team.,Dưới 300 triệu,Identify future enough want. Thousand too forget state bring. Beautiful collection night.
621,2832,2021-04-14,Kinh doanh,Lương,16410.06,7770.01,EUR,Hàng năm,Discuss many book very factor work. Nor reflect action while. Leg company your effect.,Dưới 300 triệu,Relationship poor assume sport plant quality course. Care country money war enter option assume.
622,2820,2020-03-05,Lương,Kinh doanh,20058.14,8966.59,VND,Hàng năm,Baby mouth low against citizen political. Sign letter major election hospital method natural.,Dưới 300 triệu,Meet piece show food. Sound past who tonight measure I.
623,2790,2018-03-01,Lương,Kinh doanh,23672.97,12330.53,EUR,Hàng tháng,Too say foot everyone necessary. Speech whose civil put one.,Dưới 300 triệu,Visit evidence mean plan. Report child none that sing. Any fight after protect those person member.
624,2503,2016-01-30,Bất động sản,Bất động sản,14653.36,18083.97,EUR,Hàng năm,Whole from real upon sure similar. Play goal summer may.,Dưới 300 triệu,Mission eye western garden. Change force left standard occur big poor.
625,2829,2015-09-30,Kinh doanh,Kinh doanh,5008.42,12712.03,EUR,Hàng tháng,Owner those defense brother resource tree yard. Heavy throughout future maintain.,Dưới 300 triệu,President play nature man ability not. Them buy poor ready section green actually its.
626,2213,2022-08-01,Kinh doanh,Kinh doanh,27997.2,24760.39,VND,Hàng năm,Ahead want billion two rich line. Market yet for later though within.,Dưới 300 triệu,Likely someone move reflect present outside with. Gas rise our. Piece baby instead.
627,2519,2015-06-10,Bất động sản,Bất động sản,20266.79,23684.91,EUR,Hàng năm,Six gun often coach radio order task. Computer important writer able institution region spring.,Dưới 300 triệu,Similar stop yourself age ok. Newspaper green left unit.
628,2482,2016-11-22,Đầu tư,Bất động sản,8134.58,21567.87,USD,Hàng tháng,Then fight policy soon opportunity like. Help put order prepare production significant ready.,Dưới 300 triệu,That trouble such dinner clearly. Father kid well question.
629,2977,2022-06-23,Đầu tư,Kinh doanh,16003.74,8878.34,USD,Hàng năm,Business task card head successful. People somebody laugh another choose so another.,Dưới 300 triệu,People property catch call catch phone pressure tree. Couple computer measure it.
630,2643,2015-08-06,Lương,Đầu tư,22701.51,21671.12,USD,Hàng năm,Fund join about get able history. Option will scene per role catch candidate.,Dưới 300 triệu,Reveal participant hour fall always trip. Hold other mean some.
631,2959,2016-05-03,Đầu tư,Kinh doanh,24968.08,20878.19,EUR,Hàng tháng,Certain might rate hand of. Lead guy fear thank page. Wife good suffer question something.,Dưới 300 triệu,Describe value anyone all such. South indicate audience majority industry individual.
632,2677,2016-04-17,Bất động sản,Lương,6854.28,26402.66,EUR,Hàng tháng,Partner fast blood than night. Measure fish per ability dinner up sing.,Dưới 300 triệu,Especially scientist serious natural election everything site. Site through system knowledge.
633,2837,2019-04-23,Lương,Kinh doanh,18709.61,6536.99,USD,Hàng năm,Reach trouble quickly lawyer seat sit reveal.,Dưới 300 triệu,Since issue material option. Party arrive focus movie draw term television.
634,2699,2014-10-09,Đầu tư,Đầu tư,10005.39,22153.79,VND,Hàng năm,"Deep window lawyer around. Old clearly over their.
Own sing heart. Accept bit budget type reality.",Dưới 300 triệu,Attorney box loss those player. Mother course young strategy chance. Heavy major memory during.
635,2083,2015-04-11,Đầu tư,Lương,15568.62,25792.8,EUR,Hàng tháng,Away environmental history among short operation. Mind everything amount for.,Dưới 300 triệu,Half street where thus. Along alone spend watch religious together. My write sign.
636,2011,2019-03-07,Lương,Kinh doanh,15193.43,27661.58,EUR,Hàng tháng,Idea man history future position sport make.,Dưới 300 triệu,Son go later. Race source employee take.
637,2207,2013-07-27,Lương,Kinh doanh,16385.64,27193.4,VND,Hàng năm,Evidence control suggest red popular though world television. Price bank evidence rate.,Dưới 300 triệu,State certain property beyond important. Somebody affect now. Story offer blue.
638,2717,2021-07-17,Đầu tư,Đầu tư,24723.36,16308.81,VND,Hàng năm,Early partner himself guy. Fight building easy eye. Administration nor property baby.,Dưới 300 triệu,Agency push growth guy.
639,2164,2023-06-30,Lương,Đầu tư,5595.18,8698.66,VND,Hàng tháng,Anyone local itself. Before my little week.,Dưới 300 triệu,Discover history leader exactly various thing. Open trouble think.
640,2263,2018-05-02,Bất động sản,Bất động sản,9796.27,6934.79,USD,Hàng tháng,Ability study can he if. Dream section picture tonight. Group such him style left go activity.,Dưới 300 triệu,Surface seek moment series allow. Also sea little especially voice career.
641,2659,2020-11-12,Kinh doanh,Kinh doanh,24192.85,9372.97,EUR,Hàng năm,Face both answer save like main serious. Pattern establish else possible.,Dưới 300 triệu,Sound record human blood natural.
642,2945,2015-02-07,Lương,Lương,28429.67,9889.77,USD,Hàng tháng,A always yes. Smile tough success top raise table table ten.,Dưới 300 triệu,Local most wrong best our community. Budget pattern toward phone people.
643,2277,2020-05-04,Lương,Lương,12508.76,14419.52,USD,Hàng tháng,"Wait mind no. Billion surface drop.
Wish hair assume coach. Program look time argue must.",Dưới 300 triệu,Will tough up whom. Common after quite common thing international responsibility but.
644,2945,2015-08-25,Đầu tư,Kinh doanh,12442.86,28378.25,EUR,Hàng tháng,Start article account serious determine include point. Stock nation season.,Dưới 300 triệu,Current walk contain happy. Computer at use board. Idea remain eat save travel artist including.
645,2307,2019-10-06,Lương,Kinh doanh,16001.11,21000.1,VND,Hàng tháng,Mother onto baby.,Dưới 300 triệu,Trouble sport much easy go season. Might of machine man run. Either turn center stock full.
646,2988,2016-04-26,Bất động sản,Bất động sản,29138.61,5192.28,USD,Hàng năm,Sport case trip art own summer fine simply. Method enough upon true few design third.,Dưới 300 triệu,Discover indeed base red worry thank because. Responsibility capital hard reality.
647,2481,2014-03-24,Đầu tư,Kinh doanh,10233.0,29507.24,EUR,Hàng tháng,National long fact party memory nothing. Network once most management visit operation skill.,Dưới 300 triệu,Certain artist article good data. Yourself product recently will.
